Cargo_ID,Order_ID,Length_cm,Width_cm,Height_cm,Weight_kg,Category,Fragile,Destination_Zone,Priority,Stackable,Sorting_Sequence,Robotic_Pick_Position_X,Robotic_Pick_Position_Y,Robotic_Pick_Position_Z
CARGO_0943,ORDER_948,8.3,8.6,2.8,0.35,Beauty,True,Zone_B,2,False,68,44.6,49.9,7.8
CARGO_0944,ORDER_262,71.0,58.1,40.0,374.89,Home_Appliances,False,Zone_A,2,False,71,36.2,13.3,1.2
CARGO_0945,ORDER_148,77.7,54.6,22.8,201.46,Home_Appliances,False,Zone_C,2,False,7,14.5,25.3,3.8
CARGO_0946,ORDER_111,11.0,13.8,4.2,1.36,Beauty,True,Zone_B,5,False,94,48.0,8.2,5.3
CARGO_0947,ORDER_550,15.0,8.2,9.5,2.28,Clothing,False,Zone_A,4,True,84,16.8,10.3,3.3
CARGO_0948,ORDER_654,10.2,38.3,9.6,8.17,Electronics,True,Zone_A,5,False,29,12.4,21.0,8.0
CARGO_0949,ORDER_124,21.3,22.3,9.7,9.32,Electronics,True,Zone_B,2,False,52,29.6,4.0,3.0
CARGO_0950,ORDER_593,41.2,56.8,19.1,107.27,Home_Appliances,False,Zone_B,3,False,54,28.6,13.2,3.7
CARGO_0951,ORDER_650,36.7,37.0,14.3,34.23,Sports,False,Zone_C,1,True,78,12.6,1.2,3.1
CARGO_0952,ORDER_994,35.2,10.0,12.9,7.67,Electronics,False,Zone_A,3,True,41,16.2,3.6,3.8
CARGO_0953,ORDER_206,19.7,26.0,12.3,12.65,Electronics,True,Zone_B,4,False,26,40.3,43.1,7.7
CARGO_0954,ORDER_263,19.0,9.4,8.8,3.23,Beauty,True,Zone_C,5,False,49,49.4,6.7,6.6
CARGO_0955,ORDER_461,28.2,20.5,29.1,27.74,Sports,False,Zone_A,4,True,100,26.3,32.8,0.7
CARGO_0956,ORDER_126,14.8,19.9,3.0,2.0,Books,False,Zone_A,2,True,14,20.5,21.0,2.1
CARGO_0957,ORDER_770,10.8,10.9,17.9,3.95,Toys,False,Zone_C,3,True,68,21.9,6.3,4.2
CARGO_0958,ORDER_892,20.9,20.9,3.0,2.69,Books,False,Zone_B,4,True,2,46.0,36.6,1.2
CARGO_0959,ORDER_710,39.2,26.3,6.3,14.48,Clothing,False,Zone_D,2,True,41,6.1,21.1,8.9
CARGO_0960,ORDER_775,30.0,15.9,5.0,5.15,Books,False,Zone_C,2,True,17,12.5,36.6,1.9
CARGO_0961,ORDER_671,12.3,14.1,2.5,1.01,Books,False,Zone_A,5,True,72,28.2,18.0,1.9
CARGO_0962,ORDER_165,21.8,54.7,18.8,48.75,Home_Appliances,False,Zone_C,4,False,72,40.0,46.6,0.8
CARGO_0963,ORDER_708,36.1,22.6,14.5,24.63,Sports,False,Zone_D,3,True,1,17.4,6.0,3.4
CARGO_0964,ORDER_1041,10.2,15.6,4.1,1.51,Books,False,Zone_D,3,True,97,25.4,19.1,2.7
CARGO_0965,ORDER_931,37.8,10.5,8.9,7.02,Clothing,False,Zone_B,1,True,12,43.3,27.0,0.4
CARGO_0966,ORDER_380,7.0,8.2,1.4,0.18,Beauty,False,Zone_A,4,True,37,26.7,19.8,9.3
CARGO_0967,ORDER_1095,33.1,7.4,9.1,4.33,Clothing,False,Zone_A,1,True,37,39.7,27.2,2.1
CARGO_0968,ORDER_518,35.5,17.7,7.6,11.2,Electronics,False,Zone_C,4,True,51,29.7,11.9,6.5
CARGO_0969,ORDER_584,8.8,2.3,3.7,0.17,Beauty,False,Zone_A,2,True,5,4.9,16.8,8.3
CARGO_0970,ORDER_907,13.3,5.2,10.0,1.39,Clothing,False,Zone_A,1,True,17,32.8,33.9,9.2
CARGO_0971,ORDER_282,50.7,36.3,46.3,177.7,Home_Appliances,False,Zone_D,3,False,44,24.0,23.8,9.8
CARGO_0972,ORDER_1023,33.2,5.7,2.0,0.63,Sports,False,Zone_D,4,True,70,38.4,28.5,5.6
CARGO_0973,ORDER_872,79.2,36.8,31.6,148.02,Home_Appliances,False,Zone_C,2,False,74,0.7,12.3,7.9
CARGO_0974,ORDER_267,74.7,26.4,39.2,152.23,Home_Appliances,False,Zone_C,1,False,67,19.5,13.8,2.7
CARGO_0975,ORDER_224,30.4,10.7,29.4,16.69,Sports,False,Zone_C,5,True,1,21.5,46.3,4.3
CARGO_0976,ORDER_473,71.2,53.0,38.8,329.11,Home_Appliances,False,Zone_C,1,False,8,25.8,47.0,2.5
CARGO_0977,ORDER_1178,30.7,35.8,23.7,54.53,Sports,False,Zone_D,3,False,2,28.3,17.4,1.0
CARGO_0978,ORDER_455,37.1,11.8,23.5,16.95,Sports,False,Zone_B,3,True,84,26.9,22.2,9.1
CARGO_0979,ORDER_125,14.1,16.2,4.5,1.96,Books,False,Zone_A,2,True,23,35.3,48.1,6.6
CARGO_0980,ORDER_852,15.4,22.7,1.7,0.95,Books,False,Zone_C,4,True,87,11.9,20.0,3.5
CARGO_0981,ORDER_848,45.9,56.5,40.8,196.13,Home_Appliances,False,Zone_C,1,False,8,9.8,0.9,1.9
CARGO_0982,ORDER_909,30.3,31.2,11.3,25.33,Electronics,True,Zone_A,2,False,79,37.6,27.5,1.3
CARGO_0983,ORDER_149,27.2,50.2,44.9,122.55,Home_Appliances,False,Zone_D,1,False,47,23.7,2.4,6.0
CARGO_0984,ORDER_550,23.5,13.8,19.3,10.3,Electronics,True,Zone_B,5,False,99,8.2,47.9,0.6
CARGO_0985,ORDER_179,15.9,12.6,4.0,1.67,Beauty,True,Zone_B,2,False,43,14.3,22.8,4.0
CARGO_0986,ORDER_612,71.2,35.3,28.2,130.21,Home_Appliances,False,Zone_C,5,False,87,33.5,41.8,8.8
CARGO_0987,ORDER_554,20.5,18.6,16.2,10.93,Electronics,True,Zone_C,1,False,8,3.9,26.7,2.4
CARGO_0988,ORDER_976,13.6,16.3,2.6,1.12,Sports,False,Zone_D,1,True,42,45.7,32.4,6.2
CARGO_0989,ORDER_225,26.4,8.1,2.8,1.39,Clothing,False,Zone_D,2,True,82,18.6,16.7,8.6
CARGO_0990,ORDER_609,41.5,39.6,36.2,102.97,Home_Appliances,False,Zone_D,5,False,37,19.5,14.2,8.5
CARGO_0991,ORDER_544,13.0,11.0,8.3,2.6,Electronics,False,Zone_B,5,True,75,31.0,5.1,4.1
CARGO_0992,ORDER_568,38.5,7.0,9.3,5.85,Clothing,False,Zone_C,4,True,39,25.4,43.5,2.4
CARGO_0993,ORDER_502,75.4,25.2,17.7,66.52,Home_Appliances,False,Zone_B,5,False,93,7.7,16.0,5.6
CARGO_0994,ORDER_1005,6.1,34.3,13.0,5.12,Toys,False,Zone_B,4,True,64,20.6,43.2,0.6
CARGO_0995,ORDER_289,71.5,56.5,28.3,264.03,Home_Appliances,False,Zone_D,3,False,1,28.5,28.1,7.6
CARGO_0996,ORDER_968,22.2,34.1,9.3,14.82,Toys,False,Zone_A,2,True,59,14.8,17.9,4.6
CARGO_0997,ORDER_160,25.1,28.5,15.1,22.91,Toys,False,Zone_C,5,True,74,18.7,1.3,2.5
CARGO_0998,ORDER_258,29.3,35.6,29.5,57.0,Sports,False,Zone_A,1,False,46,9.9,3.3,2.0
CARGO_0999,ORDER_338,35.8,26.7,5.6,12.27,Clothing,False,Zone_B,4,True,96,6.9,22.0,2.7
CARGO_1000,ORDER_190,33.6,22.6,4.7,7.83,Electronics,True,Zone_A,4,False,11,20.5,13.5,1.9
CARGO_1001,ORDER_1059,20.0,12.7,8.4,3.56,Toys,False,Zone_A,1,True,6,11.5,16.1,5.5
CARGO_1002,ORDER_218,56.7,29.6,18.1,67.86,Sports,False,Zone_A,3,False,2,4.6,13.2,9.7
CARGO_1003,ORDER_1040,51.6,50.4,24.9,122.1,Home_Appliances,False,Zone_B,3,False,65,44.6,16.4,5.0
CARGO_1004,ORDER_1195,20.3,14.0,1.2,0.82,Books,False,Zone_C,4,True,84,6.5,41.7,1.1
CARGO_1005,ORDER_1143,39.1,7.9,1.4,1.04,Clothing,False,Zone_A,2,True,85,38.6,3.5,0.9
CARGO_1006,ORDER_1194,77.0,46.7,27.0,213.35,Home_Appliances,False,Zone_B,4,False,93,0.6,31.3,6.8
CARGO_1007,ORDER_461,18.8,14.8,3.8,2.12,Clothing,False,Zone_A,2,True,91,43.7,10.2,5.8
CARGO_1008,ORDER_29,49.3,5.0,22.4,12.84,Sports,False,Zone_B,4,True,34,3.8,13.1,5.2
CARGO_1009,ORDER_705,15.1,5.3,1.5,0.21,Beauty,False,Zone_A,3,True,87,4.4,1.5,7.6
CARGO_1010,ORDER_578,33.2,25.5,6.9,12.22,Toys,False,Zone_A,5,True,82,29.6,18.9,3.1
CARGO_1011,ORDER_221,67.8,46.1,49.7,266.9,Home_Appliances,False,Zone_A,3,False,33,12.1,11.0,0.9
CARGO_1012,ORDER_326,20.7,10.6,15.1,6.76,Toys,False,Zone_C,3,True,27,19.9,20.5,7.7
CARGO_1013,ORDER_583,18.7,15.8,4.5,2.75,Clothing,False,Zone_A,3,True,24,42.5,20.7,9.9
CARGO_1014,ORDER_151,16.0,5.6,1.3,0.22,Beauty,False,Zone_C,4,True,75,7.9,37.9,5.0
CARGO_1015,ORDER_288,12.2,11.5,3.3,0.84,Books,False,Zone_C,2,True,66,32.1,37.6,1.2
CARGO_1016,ORDER_756,41.9,13.6,4.2,4.92,Electronics,False,Zone_B,5,True,86,25.9,48.5,0.6
CARGO_1017,ORDER_755,41.1,32.2,12.6,32.71,Electronics,True,Zone_D,1,False,24,28.8,38.6,7.0
CARGO_1018,ORDER_371,21.9,7.7,8.0,2.78,Clothing,False,Zone_B,2,True,1,37.2,33.5,2.2
CARGO_1019,ORDER_97,23.8,53.2,37.2,101.49,Home_Appliances,False,Zone_A,3,False,38,30.6,38.2,8.7
CARGO_1020,ORDER_223,10.7,9.9,9.8,2.2,Beauty,True,Zone_B,5,False,25,2.2,16.1,2.6
CARGO_1021,ORDER_1006,69.8,42.9,15.7,81.12,Home_Appliances,False,Zone_C,1,False,1,39.8,36.8,0.7
CARGO_1022,ORDER_88,11.0,10.6,1.5,0.29,Beauty,False,Zone_C,5,True,22,9.6,24.2,10.0
CARGO_1023,ORDER_562,21.8,35.1,27.7,48.44,Home_Appliances,False,Zone_B,1,False,47,43.2,35.8,3.5
CARGO_1024,ORDER_158,28.6,26.9,16.7,29.78,Home_Appliances,False,Zone_A,2,True,35,25.3,13.8,9.7
CARGO_1025,ORDER_694,5.9,10.3,7.3,0.81,Beauty,False,Zone_C,3,True,69,13.3,18.8,8.0
CARGO_1026,ORDER_1131,25.1,14.6,2.2,1.71,Toys,False,Zone_A,2,True,69,49.5,44.5,6.4
CARGO_1027,ORDER_1089,36.6,26.2,5.9,9.69,Sports,False,Zone_D,1,True,53,1.8,0.2,7.1
CARGO_1028,ORDER_669,71.3,54.5,21.6,178.13,Home_Appliances,False,Zone_B,5,False,39,6.3,43.5,7.8
CARGO_1029,ORDER_1087,29.3,14.4,25.1,21.49,Sports,False,Zone_C,1,True,56,34.8,16.1,2.9
CARGO_1030,ORDER_735,6.8,8.9,4.6,0.58,Clothing,False,Zone_D,4,True,76,6.3,1.9,7.7
CARGO_1031,ORDER_423,32.0,19.5,3.2,4.11,Clothing,False,Zone_C,4,True,21,20.6,25.9,3.5
CARGO_1032,ORDER_796,18.1,22.5,1.1,0.83,Books,False,Zone_C,2,True,42,19.8,16.6,4.8
CARGO_1033,ORDER_744,62.4,36.1,10.3,51.33,Home_Appliances,False,Zone_D,4,False,47,16.7,6.9,5.1
CARGO_1034,ORDER_912,9.7,8.8,4.9,0.69,Beauty,False,Zone_C,4,True,100,7.7,22.5,5.4
CARGO_1035,ORDER_663,49.9,27.9,11.4,33.31,Home_Appliances,False,Zone_D,4,True,11,0.6,5.9,0.6
CARGO_1036,ORDER_796,17.6,28.9,15.5,14.97,Toys,False,Zone_A,3,True,21,48.3,20.6,6.3
CARGO_1037,ORDER_597,37.8,15.8,5.9,6.82,Clothing,False,Zone_D,2,True,5,3.7,5.5,0.4
CARGO_1038,ORDER_521,26.1,11.8,8.6,4.76,Clothing,False,Zone_C,5,True,90,43.3,34.4,8.5
CARGO_1039,ORDER_251,2.3,2.0,6.5,0.06,Beauty,True,Zone_C,4,False,10,1.0,12.6,5.2
CARGO_1040,ORDER_382,25.4,31.9,12.5,16.57,Electronics,True,Zone_C,3,False,56,12.3,18.3,8.9
CARGO_1041,ORDER_1149,11.0,15.5,27.8,8.52,Sports,False,Zone_D,5,True,100,35.2,25.3,8.9
CARGO_1042,ORDER_513,20.3,10.4,2.8,1.21,Books,False,Zone_A,2,True,46,34.4,48.6,7.7
CARGO_1043,ORDER_896,32.9,19.4,7.8,10.82,Clothing,False,Zone_D,4,True,60,35.5,45.3,2.9
CARGO_1044,ORDER_415,30.0,14.7,2.2,2.11,Clothing,False,Zone_D,4,True,45,33.2,28.0,3.4
CARGO_1045,ORDER_972,7.1,30.0,4.3,2.09,Toys,False,Zone_C,1,True,34,29.8,30.1,6.0
CARGO_1046,ORDER_1025,76.1,50.8,13.0,112.95,Home_Appliances,False,Zone_C,1,False,33,25.4,27.9,2.2
CARGO_1047,ORDER_1149,11.8,29.1,2.5,1.45,Clothing,False,Zone_B,1,True,41,0.1,8.8,5.5
CARGO_1048,ORDER_226,11.3,30.5,4.8,2.92,Toys,False,Zone_D,1,True,8,9.9,38.6,0.3
CARGO_1049,ORDER_654,51.9,39.7,13.7,54.09,Sports,False,Zone_A,4,False,88,28.9,23.3,2.2
CARGO_1050,ORDER_1114,8.9,2.4,6.5,0.25,Beauty,True,Zone_A,5,False,13,5.9,41.2,6.7
CARGO_1051,ORDER_1188,27.1,31.5,10.2,15.72,Electronics,False,Zone_A,2,True,76,47.3,22.0,1.6
CARGO_1052,ORDER_241,9.5,17.9,2.0,0.7,Clothing,False,Zone_B,3,True,69,23.0,38.2,6.6
CARGO_1053,ORDER_59,19.7,28.6,18.8,21.82,Electronics,True,Zone_B,2,False,39,32.7,27.3,8.6
CARGO_1054,ORDER_721,21.5,19.1,10.6,9.13,Electronics,True,Zone_A,4,False,34,28.3,39.1,3.9
CARGO_1055,ORDER_697,21.9,23.3,3.3,3.2,Books,False,Zone_C,3,True,41,2.4,42.8,5.3
CARGO_1056,ORDER_928,38.1,24.0,6.0,12.89,Sports,False,Zone_C,4,True,62,36.4,31.1,0.4
CARGO_1057,ORDER_342,4.6,8.1,2.8,0.17,Beauty,True,Zone_D,4,False,76,28.2,13.6,3.3
CARGO_1058,ORDER_1102,7.4,10.8,9.8,1.72,Clothing,False,Zone_C,2,True,60,46.6,16.3,8.0
CARGO_1059,ORDER_595,42.3,38.2,12.0,44.37,Sports,False,Zone_B,4,True,99,1.8,16.0,6.0
CARGO_1060,ORDER_881,7.3,7.8,9.4,0.98,Beauty,True,Zone_C,3,False,10,27.3,41.4,0.4
CARGO_1061,ORDER_799,37.9,12.2,5.3,5.82,Electronics,True,Zone_B,3,False,6,11.6,44.3,3.7
CARGO_1062,ORDER_800,74.0,46.7,13.4,83.35,Home_Appliances,False,Zone_A,1,False,70,6.3,12.3,8.5
CARGO_1063,ORDER_466,10.7,4.6,7.8,0.92,Beauty,True,Zone_A,3,False,51,28.6,46.8,5.7
CARGO_1064,ORDER_58,40.8,41.2,29.6,115.58,Home_Appliances,False,Zone_D,3,False,5,37.4,29.8,1.8
CARGO_1065,ORDER_145,9.0,10.6,7.4,1.55,Clothing,False,Zone_B,4,True,60,10.7,1.1,6.0
CARGO_1066,ORDER_696,13.6,15.2,8.2,3.41,Clothing,False,Zone_A,3,True,86,16.3,8.1,5.1
CARGO_1067,ORDER_867,21.0,19.3,9.9,6.73,Clothing,False,Zone_A,2,True,84,9.4,23.0,8.4
CARGO_1068,ORDER_223,29.9,16.7,1.4,1.44,Books,False,Zone_B,4,True,57,29.0,19.7,7.6
CARGO_1069,ORDER_218,12.4,12.0,6.8,2.42,Clothing,False,Zone_C,5,True,71,42.0,17.3,3.6
CARGO_1070,ORDER_895,10.0,12.4,2.4,0.6,Beauty,False,Zone_D,5,True,35,26.4,31.7,6.8
CARGO_1071,ORDER_376,9.6,9.4,6.5,1.15,Beauty,False,Zone_A,4,True,4,6.9,31.4,7.1
CARGO_1072,ORDER_161,20.3,15.0,13.3,9.53,Electronics,True,Zone_B,5,False,63,15.9,4.6,9.6
CARGO_1073,ORDER_475,16.1,8.1,4.8,1.32,Beauty,False,Zone_A,4,True,50,27.2,42.8,4.6
CARGO_1074,ORDER_1156,12.3,14.0,3.0,1.2,Books,False,Zone_B,2,True,29,6.8,49.0,1.3
CARGO_1075,ORDER_240,20.9,32.6,7.3,10.94,Sports,False,Zone_C,2,True,72,37.5,24.1,8.6
CARGO_1076,ORDER_1164,23.6,15.0,1.6,0.93,Books,False,Zone_A,2,True,72,46.8,22.5,6.0
CARGO_1077,ORDER_481,73.1,43.7,39.3,233.29,Home_Appliances,False,Zone_D,5,False,99,6.7,9.1,4.9
CARGO_1078,ORDER_880,14.6,20.2,2.2,1.43,Books,False,Zone_D,1,True,71,47.4,1.4,9.4
CARGO_1079,ORDER_727,11.0,9.0,6.0,1.25,Beauty,False,Zone_B,2,True,2,19.1,20.1,8.1
CARGO_1080,ORDER_452,6.3,23.8,18.0,4.36,Toys,False,Zone_C,1,True,43,16.5,11.4,4.3
CARGO_1081,ORDER_1187,14.3,4.5,9.0,1.26,Beauty,True,Zone_C,2,False,34,38.2,31.3,0.0
CARGO_1082,ORDER_467,39.7,26.4,13.9,26.07,Toys,False,Zone_B,2,True,30,48.8,2.7,1.2
CARGO_1083,ORDER_670,68.5,38.0,48.8,262.49,Home_Appliances,False,Zone_C,2,False,93,21.9,42.5,7.1
CARGO_1084,ORDER_17,30.4,13.6,15.4,11.44,Toys,False,Zone_A,5,True,87,28.9,42.9,1.7
CARGO_1085,ORDER_781,21.9,46.0,44.6,79.6,Home_Appliances,False,Zone_B,1,False,49,43.6,38.9,9.5
CARGO_1086,ORDER_784,10.1,37.6,15.5,11.91,Sports,False,Zone_B,4,True,57,43.5,30.6,5.7
CARGO_1087,ORDER_661,39.8,30.7,4.1,9.72,Toys,False,Zone_A,3,True,25,24.4,20.8,1.6
CARGO_1088,ORDER_520,18.4,12.2,8.0,4.05,Beauty,False,Zone_A,1,True,55,23.3,1.8,3.9
CARGO_1089,ORDER_975,51.6,14.6,21.6,30.89,Sports,False,Zone_C,2,True,71,19.7,49.2,1.7
CARGO_1090,ORDER_314,29.7,9.6,6.0,3.98,Clothing,False,Zone_A,2,True,84,26.9,44.4,8.2
CARGO_1091,ORDER_258,22.1,13.6,3.6,2.52,Books,False,Zone_C,1,True,41,7.6,7.7,5.3
CARGO_1092,ORDER_618,12.7,19.8,6.5,2.95,Toys,False,Zone_C,2,True,34,10.1,32.4,5.8
CARGO_1093,ORDER_1118,16.8,25.5,19.4,17.21,Electronics,True,Zone_A,4,False,19,15.5,20.5,9.5
CARGO_1094,ORDER_375,27.9,14.3,1.8,1.17,Books,False,Zone_C,5,True,61,42.3,28.1,2.4
CARGO_1095,ORDER_631,20.7,10.4,1.6,0.78,Books,False,Zone_C,4,True,72,4.8,45.7,1.6
CARGO_1096,ORDER_591,10.5,10.9,3.0,0.57,Beauty,True,Zone_C,2,False,21,23.1,49.0,1.6
CARGO_1097,ORDER_184,22.8,11.1,1.7,0.94,Clothing,False,Zone_D,2,True,3,4.3,39.6,8.0
CARGO_1098,ORDER_711,36.9,26.8,3.3,6.05,Toys,False,Zone_D,4,True,35,8.5,28.0,5.4
CARGO_1099,ORDER_693,14.5,14.5,1.8,0.87,Books,False,Zone_D,5,True,76,35.0,49.9,7.5
CARGO_1100,ORDER_1147,19.8,35.0,12.8,15.47,Electronics,False,Zone_A,5,True,6,5.4,3.3,4.8
CARGO_1101,ORDER_338,27.4,21.5,1.2,1.15,Books,False,Zone_D,3,True,67,8.4,19.1,3.7
CARGO_1102,ORDER_101,27.7,18.6,2.5,2.54,Books,False,Zone_C,1,True,43,38.0,17.1,3.0
CARGO_1103,ORDER_286,48.1,10.0,11.3,11.15,Electronics,False,Zone_D,3,True,55,20.6,9.2,3.6
CARGO_1104,ORDER_898,29.7,21.5,8.3,12.4,Clothing,False,Zone_C,5,True,79,9.1,5.3,6.1
CARGO_1105,ORDER_240,36.1,38.3,11.2,28.68,Electronics,False,Zone_A,2,True,5,26.4,4.7,0.9
CARGO_1106,ORDER_472,25.0,31.5,24.5,46.02,Sports,False,Zone_D,5,True,85,16.8,34.1,0.8
CARGO_1107,ORDER_667,26.6,24.8,10.3,14.29,Toys,False,Zone_B,3,True,41,1.5,6.7,4.4
CARGO_1108,ORDER_645,7.8,4.7,9.4,0.77,Beauty,True,Zone_B,1,False,52,32.9,8.8,9.1
CARGO_1109,ORDER_768,11.8,25.6,14.3,9.64,Electronics,True,Zone_B,1,False,4,28.1,36.7,8.8
CARGO_1110,ORDER_741,75.6,33.6,29.7,169.68,Home_Appliances,False,Zone_B,3,False,36,21.0,26.2,8.5
CARGO_1111,ORDER_664,44.9,15.0,19.8,27.06,Sports,False,Zone_C,1,True,16,20.5,2.4,2.5
CARGO_1112,ORDER_697,67.5,39.1,10.5,57.91,Home_Appliances,False,Zone_D,1,False,78,12.0,14.8,4.4
CARGO_1113,ORDER_387,18.6,13.1,2.5,1.17,Clothing,False,Zone_C,4,True,78,29.0,33.9,2.8
CARGO_1114,ORDER_695,5.6,21.2,7.4,2.02,Toys,False,Zone_A,4,True,47,39.9,17.1,4.0
CARGO_1115,ORDER_505,11.2,20.1,7.6,2.81,Clothing,False,Zone_A,3,True,12,17.6,11.5,1.4
CARGO_1116,ORDER_807,9.2,19.9,8.0,2.76,Clothing,False,Zone_C,1,True,11,25.8,28.1,2.4
CARGO_1117,ORDER_863,48.9,53.6,44.8,197.08,Home_Appliances,False,Zone_D,3,False,99,13.1,1.7,8.8
CARGO_1118,ORDER_951,18.1,21.9,13.7,12.18,Sports,False,Zone_B,4,True,16,8.3,6.8,2.2
CARGO_1119,ORDER_419,13.2,4.7,2.8,0.32,Beauty,True,Zone_D,1,False,56,41.7,4.9,7.6
CARGO_1120,ORDER_986,15.0,6.5,28.7,5.64,Sports,False,Zone_C,1,True,7,9.4,4.6,1.0
CARGO_1121,ORDER_447,17.7,10.5,3.8,1.39,Beauty,True,Zone_A,4,False,1,39.8,12.2,1.3
CARGO_1122,ORDER_950,47.2,24.3,14.8,39.68,Home_Appliances,False,Zone_C,4,True,19,20.1,39.5,0.1
CARGO_1123,ORDER_1052,38.2,53.3,11.6,43.83,Home_Appliances,False,Zone_A,2,False,5,6.6,21.9,8.5
CARGO_1124,ORDER_1190,75.9,22.6,13.1,44.87,Home_Appliances,False,Zone_B,4,False,88,43.7,22.0,9.9
CARGO_1125,ORDER_918,55.1,15.9,26.1,38.66,Sports,False,Zone_A,2,False,4,14.5,24.2,5.7
CARGO_1126,ORDER_824,2.7,3.4,5.2,0.11,Beauty,False,Zone_C,5,True,84,11.3,25.9,2.4
CARGO_1127,ORDER_881,12.2,34.7,5.5,5.39,Toys,False,Zone_B,4,True,6,18.9,33.4,0.8
CARGO_1128,ORDER_473,53.1,33.3,11.0,42.14,Sports,False,Zone_D,2,True,47,45.5,11.0,8.3
CARGO_1129,ORDER_587,32.8,22.7,11.5,18.28,Toys,False,Zone_B,2,True,39,46.7,11.8,2.4
CARGO_1130,ORDER_1184,25.1,19.4,19.6,17.6,Toys,False,Zone_B,2,True,26,32.2,45.9,9.2
CARGO_1131,ORDER_223,34.1,15.6,27.2,23.78,Sports,False,Zone_A,5,True,83,1.6,6.7,1.9
CARGO_1132,ORDER_284,68.7,30.1,16.3,80.51,Home_Appliances,False,Zone_A,2,False,7,2.0,9.7,5.6
CARGO_1133,ORDER_643,38.4,17.8,3.9,5.03,Clothing,False,Zone_A,2,True,63,31.5,6.2,5.8
CARGO_1134,ORDER_1135,28.0,11.6,4.3,2.61,Books,False,Zone_B,4,True,26,31.1,20.6,1.5
CARGO_1135,ORDER_198,43.9,31.2,8.9,22.62,Electronics,True,Zone_C,3,False,19,1.2,49.5,5.5
CARGO_1136,ORDER_516,19.7,16.4,15.6,9.18,Electronics,True,Zone_A,5,False,67,18.9,3.3,7.4
CARGO_1137,ORDER_589,23.6,11.7,4.0,1.95,Books,False,Zone_A,3,True,9,18.7,8.1,9.8
CARGO_1138,ORDER_781,55.7,58.5,29.6,215.65,Home_Appliances,False,Zone_B,2,False,76,9.5,45.8,7.0
CARGO_1139,ORDER_1164,29.1,36.9,7.3,13.55,Electronics,False,Zone_D,3,True,97,22.5,49.5,1.0
CARGO_1140,ORDER_103,11.5,6.9,6.3,0.98,Beauty,False,Zone_B,3,True,57,10.1,1.2,6.3
CARGO_1141,ORDER_747,14.9,9.5,6.9,1.98,Beauty,False,Zone_B,1,True,66,32.6,8.6,6.6
CARGO_1142,ORDER_54,31.2,15.2,3.5,3.44,Clothing,False,Zone_A,2,True,91,25.7,11.4,1.2
CARGO_1143,ORDER_780,29.3,14.0,4.9,4.1,Books,False,Zone_C,3,True,37,1.6,41.5,0.2
CARGO_1144,ORDER_906,16.9,39.6,19.8,25.54,Sports,False,Zone_A,3,True,12,37.2,9.7,2.0
CARGO_1145,ORDER_1096,37.1,18.9,29.8,38.25,Sports,False,Zone_B,2,False,44,26.1,18.2,2.7
CARGO_1146,ORDER_399,48.5,6.8,18.9,11.96,Electronics,False,Zone_B,2,True,97,46.9,10.8,7.1
CARGO_1147,ORDER_1105,25.4,29.9,8.8,15.35,Toys,False,Zone_D,1,True,2,14.8,21.1,6.8
CARGO_1148,ORDER_1137,12.5,6.5,1.7,0.23,Beauty,False,Zone_B,3,True,88,42.5,41.5,3.0
CARGO_1149,ORDER_178,32.8,19.8,2.6,3.48,Clothing,False,Zone_C,5,True,60,16.4,48.9,1.8
CARGO_1150,ORDER_18,31.8,19.1,13.6,14.29,Electronics,True,Zone_C,4,False,66,8.4,37.2,8.6
CARGO_1151,ORDER_1101,15.6,21.1,2.6,1.79,Clothing,False,Zone_A,1,True,77,20.4,4.9,1.6
CARGO_1152,ORDER_1151,35.8,10.7,18.5,11.63,Electronics,True,Zone_B,4,False,55,41.8,32.6,8.4
CARGO_1153,ORDER_281,12.5,23.5,1.2,0.7,Books,False,Zone_C,4,True,22,25.9,43.3,1.5
CARGO_1154,ORDER_1105,15.3,13.6,8.1,3.13,Toys,False,Zone_D,2,True,51,1.7,37.9,4.4
CARGO_1155,ORDER_664,39.9,18.4,2.8,3.74,Clothing,False,Zone_A,5,True,67,26.5,8.8,7.7
CARGO_1156,ORDER_72,25.1,23.3,3.0,3.94,Books,False,Zone_A,1,True,68,1.1,39.3,4.4
CARGO_1157,ORDER_1007,22.7,32.0,11.0,18.48,Toys,False,Zone_A,4,True,18,23.1,32.0,2.3
CARGO_1158,ORDER_1079,15.2,13.3,6.2,2.44,Toys,False,Zone_A,3,True,54,5.8,11.4,4.9
CARGO_1159,ORDER_320,15.4,15.1,3.1,1.25,Books,False,Zone_D,4,True,24,14.9,33.0,3.5
CARGO_1160,ORDER_1013,7.3,3.1,4.0,0.19,Beauty,True,Zone_A,2,False,67,21.0,19.7,6.2
CARGO_1161,ORDER_588,45.9,27.9,15.6,44.51,Home_Appliances,False,Zone_D,1,True,80,46.1,42.3,9.9
CARGO_1162,ORDER_632,15.2,15.5,3.4,1.39,Toys,False,Zone_C,3,True,10,39.0,13.9,6.1
CARGO_1163,ORDER_416,40.9,22.1,13.7,29.61,Sports,False,Zone_D,1,True,21,23.4,24.5,0.5
CARGO_1164,ORDER_476,20.8,34.0,16.1,25.08,Sports,False,Zone_B,5,True,28,13.0,42.8,0.2
CARGO_1165,ORDER_720,18.5,18.7,1.4,0.82,Clothing,False,Zone_B,1,True,59,2.2,5.6,1.0
